종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"000120","CJ대한통운","KOSPI",,"89600","-2100","-2.29","91200","91400","89200","51162","4592302200","2043986022400","22812344"
"011150","CJ씨푸드","KOSPI",,"2710","5","0.18","2730","2750","2700","26164","71287110","97372394830","35930773"
"011155","CJ씨푸드1우","KOSPI",,"25000","0","0.00","25000","25700","25000","420","10510800","5000000000","200000"
"001045","CJ우","KOSPI",,"50300","200","0.40","49900","50700","49600","1317","66242400","113689216900","2260223"
"097950","CJ제일제당","KOSPI",,"374500","-1500","-0.40","373500","376000","373000","11785","4409843000","5637792657000","15054186"
"097955","CJ제일제당 우","KOSPI",,"170000","-1000","-0.58","171000","171000","169000","1230","208357500","225663610000","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","31350","-450","-1.42","31750","31750","31200","30767","964108700","372174221100","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2310","-80","-3.35","2565","2575","2305","5615887","13705854445","320841083640","138892244"
"023460","CNH","KOSDAQ","중견기업부","2680","0","0.00","2655","2700","2650","18608","49802290","99696000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1545","-55","-3.44","1585","1585","1545","28361","44304800","29990195850","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","1005","-15","-1.47","1020","1080","972","54762","56925810","39648448965","39451193"
"000590","CS홀딩스","KOSPI",,"60700","-300","-0.49","60800","61400","60000","1679","101970000","70077057400","1154482"
"012030","DB","KOSPI",,"829","0","0.00","829","834","826","234724","194465813","166773190457","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2005","0","0.00","2010","2025","1990","17183","34649405","11709200000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2010","-10","-0.50","2020","2020","2010","83","167500","12160500000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2010","10","0.50","2015","2015","1995","1633","3258200","9728400000","4840000"
"016610","DB금융투자","KOSPI",,"4620","-45","-0.96","4665","4665","4615","47918","221957815","196102317180","42446389"
"005830","DB손해보험","KOSPI",,"64800","100","0.15","64100","65700","64000","113384","7365684652","4587840000000","70800000"
"000990","DB하이텍","KOSPI",,"40900","350","0.86","40550","41150","40000","182476","7451729200","1815902249200","44398588"
"000995","DB하이텍1우","KOSPI",,"77800","-1800","-2.26","80800","80800","77800","858","67120100","8738184800","112316"
"139130","DGB금융지주","KOSPI",,"7850","0","0.00","7870","7880","7800","2320274","18215114610","1327794789050","169145833"
"001530","DI동일","KOSPI",,"16800","-400","-2.33","17050","17100","16750","24248","408756200","429546936000","25568270"
"000210","DL","KOSPI",,"61200","-600","-0.97","61500","62100","60900","35408","2172386400","1282500100800","20955884"
"001880","DL건설","KOSPI",,"15000","300","2.04","14700","15100","14700","10116","151063400","330799260000","22053284"
"000215","DL우","KOSPI",,"35900","0","0.00","36200","36200","35250","961","34302050","60531528500","1686115"
"375500","DL이앤씨","KOSPI",,"36450","-150","-0.41","36550","36800","36150","80043","2914168150","1410382558350","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"27400","-100","-0.36","27300","27400","27100","3677","99918800","57867457400","2111951"
"37550K","DL이앤씨우","KOSPI",,"24700","-350","-1.40","25050","25050","24550","3001","74018700","52212959500","2113885"
"068790","DMS","KOSDAQ","우량기업부","6170","100","1.65","6070","6230","5950","211875","1298106380","151615786370","24573061"
"007340","DN오토모티브","KOSPI",,"67700","-1200","-1.74","68300","68300","67000","23612","1595811000","676594138500","9994005"
"004840","DRB동일","KOSPI",,"4225","-40","-0.94","4205","4665","4205","46676","208521980","84204250000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4170","-100","-2.34","4265","4490","4130","621466","2690716935","115973550510","27811403"
"155660","DSR","KOSPI",,"5890","-140","-2.32","6000","6000","5870","30887","182457590","94240000000","16000000"
"069730","DSR제강","KOSPI",,"5270","-40","-0.75","5250","5370","5210","49564","261614540","75888000000","14400000"
"017940","E1","KOSPI",,"48700","250","0.52","48400","48850","48200","9240","449380450","334082000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","2070","-115","-5.26","2130","2165","2070","1365476","2885525335","174037177170","84075931"
"037370","EG","KOSDAQ","중견기업부","8140","-110","-1.33","8230","8250","8100","13854","112695170","70207272080","8624972"
"278990","EMB","KONEX","일반기업부","4200","0","0.00","0","0","0","0","0","15238532400","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"3945","-45","-1.13","4020","4020","3885","153949","602416815","840636105000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4355","85","1.99","4300","4445","4255","20869","89335190","59071594530","13564086"
"084180","EV수성","KOSDAQ","중견기업부","1555","25","1.63","1530","1580","1530","1160879","1801576185","97460845675","62675785"
"383220","F&F","KOSPI",,"137000","-3500","-2.49","138500","141500","136000","167303","23115042000","5248069275000","38307075"
"007700","F&F홀딩스","KOSPI",,"31500","-50","-0.16","31900","33550","30750","1392991","44361794550","1232102560500","39114367"
"214270","FSN","KOSDAQ","중견기업부","3785","-85","-2.20","3820","3860","3770","315111","1202137140","119901744760","31678136"
"130500","GH신소재","KOSDAQ","중견기업부","4445","-45","-1.00","4490","4655","4445","549213","2491807495","64652756140","14545052"
"114090","GKL","KOSPI",,"18400","300","1.66","17950","18550","17900","319928","5876882250","1138144328000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2400","25","1.05","2355","2420","2355","27854","66514855","161700000000","67375000"
"078930","GS","KOSPI",,"45600","-400","-0.87","45350","46050","45200","71479","3262517800","4236941236800","92915378"
"083450","GST","KOSDAQ","우량기업부","21550","200","0.94","21200","21550","20900","23023","491242900","200797404750","9317745"
"006360","GS건설","KOSPI",,"22000","-250","-1.12","22200","22200","21900","713902","15730456700","1882792780000","85581490"
"001250","GS글로벌","KOSPI",,"2430","-5","-0.21","2435","2450","2410","241726","587402485","200557046520","82533764"
"007070","GS리테일","KOSPI",,"28850","350","1.23","28250","29000","28250","99588","2860703600","3021112049700","104717922"
"078935","GS우","KOSPI",,"35950","-150","-0.42","36100","36100","35750","2619","94175500","64164494700","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","13650","-100","-0.73","13600","13900","13400","29455","399569950","228229269450","16720093"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2000","-10","-0.50","2010","2015","1990","105837","211579885","157980852000","78990426"
"012630","HDC","KOSPI",,"5690","-100","-1.73","5780","5780","5680","46062","263090150","339930392490","59741721"
"039570","HDC랩스","KOSPI",,"7940","0","0.00","7940","7950","7900","5400","42835870","206103351940","25957601"
"089470","HDC현대EP","KOSPI",,"4035","-5","-0.12","4070","4070","3990","17670","71122675","128716500000","31900000"
"294870","HDC현대산업개발","KOSPI",,"10150","-100","-0.98","10250","10300","10050","134079","1359586400","668959399500","65907330"
"267250","HD현대","KOSPI",,"65000","100","0.15","64500","65300","64100","132843","8621893400","5134550525000","78993085"
"097230","HJ중공업","KOSPI",,"4105","-140","-3.30","4220","4245","4080","38147","158024125","341840923505","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","벤처기업부","39450","-50","-0.13","39100","39550","39000","73282","2884638850","1140282485550","28904499"
"014790","HL D&I","KOSPI",,"2950","-50","-1.67","2970","2985","2950","14846","43952655","111682872950","37858601"
"028300","HLB","KOSDAQ","중견기업부","31800","-750","-2.30","32600","32800","31800","352819","11386732350","3399530695800","106903481"
"003580","HLB글로벌","KOSPI",,"6460","-170","-2.56","6640","6670","6460","162938","1067316920","273691091320","42367042"
"343090","HLB사이언스","KONEX","일반기업부","2470","25","1.02","2685","2685","2420","3227","7916735","28556072610","11561163"
"067630","HLB생명과학","KOSDAQ","중견기업부","10850","-200","-1.81","11200","11200","10800","370254","4049286950","1049024318650","96684269"
"047920","HLB제약","KOSDAQ","기술성장기업부","11900","-500","-4.03","12350","12500","11850","261118","3156769500","331666685000","27871150"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","10750","50","0.47","10800","11400","10500","191773","2083809650","338416159750","31480573"
"204320","HL만도","KOSPI",,"44300","-1050","-2.32","45050","45250","43000","260530","11391115200","2080200416000","46957120"
"060980","HL홀딩스","KOSPI",,"31650","-1250","-3.80","32750","32850","31400","45474","1461754700","331441015500","10472070"
"011200","HMM","KOSPI",,"22550","750","3.44","21850","23000","21800","4326363","98038296450","11027840634800","489039496"
"403870","HPSP","KOSDAQ","중견기업부","57200","-200","-0.35","56900","58100","56200","53729","3060573200","1149675040800","20099214"
"036640","HRS","KOSDAQ","우량기업부","5610","20","0.36","5540","5630","5530","72394","404512240","91750428000","16354800"
"082740","HSD엔진","KOSPI",,"7570","-90","-1.17","7680","7710","7510","275176","2091113030","541588034580","71543994"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2005","5","0.25","2010","2010","2000","4305","8622050","10365850000","5170000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2420","-20","-0.82","2395","2440","2315","149699","355272235","8252200000","3410000"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2375","0","0.00","0","0","0","0","0","6460000000","2720000"
"424760","IBKS제18호스팩","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","9031050000","4230000"
"426550","IBKS제19호스팩","KOSDAQ","SPAC(소속부없음)","2060","10","0.49","2050","2060","2045","20890","42810345","10464800000","5080000"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2020","-10","-0.49","2030","2030","2020","20411","41330715","8706200000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2015","15","0.75","2005","2015","2005","23627","47496565","8483150000","4210000"
"003560","IHQ","KOSPI",,"500","-4","-0.79","504","512","495","1983174","994968001","104047824000","208095648"
"095340","ISC","KOSDAQ","우량기업부","33050","400","1.23","32650","33500","32300","84065","2772895500","575052516550","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","2570","0","0.00","0","0","0","0","0","63350158190","24649867"
"175330","JB금융지주","KOSPI",,"8370","40","0.48","8330","8400","8280","4090235","34231808260","1648746822780","196982894"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","3600","-10","-0.28","3610","3615","3495","65062","231591350","126019861200","35005517"
"234080","JW생명과학","KOSPI",,"12350","-50","-0.40","12400","12500","12300","17554","216768800","195556741900","15834554"
"067290","JW신약","KOSDAQ","중견기업부","3690","-60","-1.60","3730","3775","3690","651406","2428200300","170210242530","46127437"
"001060","JW중외제약","KOSPI",,"19650","-450","-2.24","20300","20350","19500","83219","1649370450","435799291650","22178081"
"001067","JW중외제약2우B","KOSPI",,"66000","-400","-0.60","66000","66000","66000","1","66000","13200000000","200000"
"001065","JW중외제약우","KOSPI",,"34950","-150","-0.43","35400","35400","34500","143","4955650","11381642250","325655"
"096760","JW홀딩스","KOSPI",,"3145","-30","-0.94","3180","3205","3095","51514","161167900","221548600370","70444706"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","67500","2300","3.53","65200","67700","65000","395890","26500717000","2396080710000","35497492"
"318000","KBG","KOSDAQ","벤처기업부","6430","110","1.74","6280","6430","6230","45346","287741960","52917774750","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1450","0","0.00","1450","1455","1410","147316","211758140","47778729600","32950848"
"105560","KB금융","KOSPI",,"52200","300","0.58","51300","52600","51300","692443","36184991800","21344426949600","408897068"
"432320","KB스타리츠","KOSPI",,"4500","-25","-0.55","4525","4525","4465","34689","155370365","456364282500","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","4080","-45","-1.09","4080","4100","4005","21936","88825450","46920000000","11500000"
"002380","KCC","KOSPI",,"230000","-1000","-0.43","230000","232000","229000","7733","1781149000","2043888330000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","6880","40","0.58","6830","6920","6690","44675","303714970","147232000000","21400000"
"344820","KCC글라스","KOSPI",,"38800","-400","-1.02","39100","39250","38700","12489","485519400","619655865600","15970512"
"036670","KCI","KOSDAQ","우량기업부","9170","-70","-0.76","9220","9270","9100","18277","168182220","103345900000","11270000"
"009070","KCTC","KOSPI",,"4730","-20","-0.42","4715","4765","4715","26279","124473730","141900000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2925","0","0.00","2925","2930","2855","23061","66743785","65622316500","22434980"
"112190","KC산업","KONEX","일반기업부","3275","30","0.92","3365","3365","3200","145","464470","23335203575","7125253"
"119650","KC코트렐","KOSPI",,"2145","-20","-0.92","2165","2175","2100","123455","264143230","37752978120","17600456"
"044180","KD","KOSDAQ","중견기업부","817","-14","-1.68","820","830","806","33548","27411801","20301339697","24848641"
"092220","KEC","KOSPI",,"2270","-15","-0.66","2280","2295","2260","460226","1048769250","328612330070","144763141"
"151860","KG ETS","KOSDAQ","우량기업부","10250","100","0.99","10100","10350","10100","115906","1188628500","369000000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","5990","10","0.17","5970","6010","5890","39076","232371440","232565152320","38825568"
"016380","KG스틸","KOSPI",,"8000","-60","-0.74","8050","8130","7980","218428","1753623240","800071176000","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","12900","200","1.57","12700","13300","12650","191457","2482570250","359967198600","27904434"
"001390","KG케미칼","KOSPI",,"22350","50","0.22","22150","22600","22150","26577","594384900","309907245600","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","533","-6","-1.11","539","554","531","6832689","3691737077","65889743023","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","288","-5","-1.71","290","294","288","442259","128470971","46068428736","159959822"
"033180","KH 필룩스","KOSPI",,"922","-17","-1.81","936","948","922","1055637","979748394","147750421630","160249915"
"060720","KH바텍","KOSDAQ","중견기업부","15400","-100","-0.65","15500","15650","15100","158044","2423723150","364632606800","23677442"
"001940","KISCO홀딩스","KOSPI",,"15700","300","1.95","15400","15700","15400","9643","149474950","253969166000","16176380"
"058400","KNN","KOSDAQ","우량기업부","913","8","0.88","907","914","904","111192","101054555","120908334360","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","5500","-210","-3.68","5620","5680","5460","766954","4266933850","82500000000","15000000"
"025000","KPX케미칼","KOSPI",,"50700","100","0.20","50800","50900","50300","1680","85085900","245388000000","4840000"
"092230","KPX홀딩스","KOSPI",,"56500","-200","-0.35","56200","56800","56000","807","45508700","238692499000","4224646"
"000040","KR모터스","KOSPI",,"563","-7","-1.23","576","576","559","220126","124126406","54125955795","96138465"
"044450","KSS해운","KOSPI",,"9430","30","0.32","9350","9470","9320","22347","210089800","217699848400","23085880"
"030200","KT","KOSPI",,"36050","-250","-0.69","36350","36500","35950","409404","14812564350","9413080678400","261111808"
"033780","KT&G","KOSPI",,"96900","-600","-0.62","96600","97300","95900","324003","31354280700","13303642959300","137292497"
"058850","KTcs","KOSPI",,"2315","-5","-0.22","2305","2320","2295","31785","73278455","98815775000","42685000"
"058860","KTis","KOSPI",,"2530","-10","-0.39","2520","2535","2495","62035","155620175","88049060000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5360","-70","-1.29","5320","5400","5320","42734","228907410","139028923520","25938232"
"122450","KX","KOSDAQ","중견기업부","5800","50","0.87","5700","5840","5640","30397","174600280","262948591200","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1295","-5","-0.38","1300","1300","1275","60530","78158730","66858319570","51628046"
"093050","LF","KOSPI",,"16100","-100","-0.62","16150","16400","15950","24508","394721700","470764000000","29240000"
"003550","LG","KOSPI",,"79600","-400","-0.50","79000","80500","79000","96882","7721036800","12521159042800","157300993"
"034220","LG디스플레이","KOSPI",,"13350","-50","-0.37","13300","13400","13050","802732","10621079100","4776839595000","357815700"
"051900","LG생활건강","KOSPI",,"686000","-7000","-1.01","687000","703000","683000","28314","19564936388","10714083142000","15618197"
"051905","LG생활건강우","KOSPI",,"306000","-7000","-2.24","313000","315000","305500","9164","2839277000","642507282000","2099697"
"373220","LG에너지솔루션","KOSPI",,"482000","-3500","-0.72","482500","483000","473000","333848","159178309141","112788000000000","234000000"
"003555","LG우","KOSPI",,"62000","100","0.16","61900","62200","61700","573","35541400","187340440000","3021620"
"032640","LG유플러스","KOSPI",,"11550","-150","-1.28","11700","11850","11550","789076","9201380600","5042861219550","436611361"
"011070","LG이노텍","KOSPI",,"281000","500","0.18","281500","283000","278500","87398","24551568000","6650457067000","23667107"
"066570","LG전자","KOSPI",,"86900","-300","-0.34","87200","87800","86100","432162","37508008400","14220995036600","163647814"
"066575","LG전자우","KOSPI",,"42150","-350","-0.82","42500","42500","41700","15583","655728350","724389562800","17185992"
"037560","LG헬로비전","KOSPI",,"4860","-50","-1.02","4825","4960","4825","177798","866112075","376391763900","77446865"
"051910","LG화학","KOSPI",,"633000","-12000","-1.86","640000","643000","627000","101519","64321516000","44684953119000","70592343"
"051915","LG화학우","KOSPI",,"303500","-1500","-0.49","304000","307500","298000","12539","3769564500","2333550800000","7688800"
"079550","LIG넥스원","KOSPI",,"89200","1400","1.59","87800","90000","87100","90971","8091983400","1962400000000","22000000"
"006260","LS","KOSPI",,"72400","700","0.98","71300","72400","70500","96254","6920660900","2331280000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"57100","600","1.06","56200","57500","55300","57510","3264434200","1713000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2520","-30","-1.18","2540","2550","2500","19501","49238665","198583600320","78803016"
"229640","LS전선아시아","KOSPI",,"7700","10","0.13","7710","7750","7630","46083","354601080","235811568300","30624879"
"108320","LX세미콘","KOSPI",,"80100","-500","-0.62","80100","81000","79700","63671","5115273900","1302770430000","16264300"
"001120","LX인터내셔널","KOSPI",,"40350","600","1.51","39750","40750","39300","200794","8073061350","1563966000000","38760000"
"108670","LX하우시스","KOSPI",,"33650","-400","-1.17","33850","34100","33500","8009","270674950","301762095500","8967670"
"108675","LX하우시스우","KOSPI",,"17050","-100","-0.58","17150","17300","17050","873","14982550","17601226500","1032330"
"383800","LX홀딩스","KOSPI",,"8940","-40","-0.45","8980","9030","8920","67393","603968030","681949368600","76280690"
"38380K","LX홀딩스1우","KOSPI",,"11350","-50","-0.44","11300","11600","11200","842","9485250","16630984750","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","7560","370","5.15","7090","7960","7040","6550909","49902412690","168070291200","22231520"
"023150","MH에탄올","KOSPI",,"8080","-40","-0.49","8110","8120","8010","11289","91088270","59618490080","7378526"
"035420","NAVER","KOSPI",,"183500","3000","1.66","179500","184000","179500","574398","104571616000","30103007097500","164049085"
"160550","NEW","KOSDAQ","중견기업부","8090","790","10.82","7480","8200","7470","2429745","19369833060","225760397540","27906106"
"053290","NE능률","KOSDAQ","중견기업부","4075","-105","-2.51","4300","4380","4075","194833","822441210","67344701025","16526307"
"181710","NHN","KOSPI",,"24800","-100","-0.40","24700","25150","24650","24271","604819400","893226510400","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6400","-30","-0.47","6380","6480","6290","60438","385810040","94896320000","14827550"
"060250","NHN한국사이버결제","KOSDAQ GLOBAL","우량기업부","13650","-150","-1.09","13700","13850","13600","145490","1994999000","548192340150","40160611"
"400760","NH올원리츠","KOSPI",,"3355","-5","-0.15","3380","3390","3325","75680","252357575","141581000000","42200000"
"005940","NH투자증권","KOSPI",,"9570","100","1.06","9480","9590","9480","248340","2374144450","3174042863970","331665921"
"005945","NH투자증권우","KOSPI",,"9450","-20","-0.21","9460","9490","9430","64709","611916440","178330647600","18870968"
"338100","NH프라임리츠","KOSPI",,"4015","5","0.12","4050","4050","3960","14301","57286390","74919900000","18660000"
"034310","NICE","KOSPI",,"13550","-50","-0.37","13600","13650","13500","16343","221441500","513305165000","37882300"
"030190","NICE평가정보","KOSDAQ GLOBAL","우량기업부","13150","350","2.73","12800","13200","12750","158156","2063770620","798399883000","60714820"
"008260","NI스틸","KOSPI",,"4360","20","0.46","4325","4365","4265","43464","187829750","124696510120","28600117"
"004250","NPC","KOSPI",,"6530","-100","-1.51","6600","6620","6520","120914","792594820","239781600000","36720000"
"004255","NPC우","KOSPI",,"3520","-20","-0.56","3540","3550","3490","10753","37738885","18585600000","5280000"
"010060","OCI","KOSPI",,"90800","0","0.00","90200","91400","90000","170068","15441933900","2165522886800","23849371"
"178920","PI첨단소재","KOSPI",,"31100","-150","-0.48","31050","31750","30950","43153","1352732300","913292614200","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","8850","-70","-0.78","8900","9050","8810","260929","2327062550","88500000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"281500","2500","0.90","277500","283000","276500","221946","62233761500","23806801245000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","25300","-300","-1.17","25400","25600","24750","92649","2332121450","677696780200","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","13000","-100","-0.76","13100","13100","12800","22054","284812600","106570061000","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3765","-60","-1.57","3775","3825","3705","22998","86391675","44064509565","11703721"
"010950","S-Oil","KOSPI",,"87400","-900","-1.02","87300","87700","86600","129779","11314286600","9839736020800","112582792"
"010955","S-Oil우","KOSPI",,"59300","-800","-1.33","60000","60000","59300","8413","501266100","238500271100","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","23850","1150","5.07","23650","26300","23500","2436817","60520413950","204893680500","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1140","5","0.44","1130","1150","1120","770743","870196165","184755895500","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","3790","-70","-1.81","3815","3815","3785","1683","6389925","91159126600","24052540"
"034120","SBS","KOSPI",,"35350","250","0.71","35000","35900","34700","15871","560430100","645228773700","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","5920","150","2.60","5780","5920","5750","156994","916418900","127064245600","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","1055","-30","-2.76","1085","1090","1045","445240","473870830","186876494490","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","3915","0","0.00","3960","4075","3855","1581507","6294764755","138982500000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1890","-30","-1.56","1905","1925","1885","347337","659411460","106164722790","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4375","35","0.81","4300","4400","4265","215616","934978125","719513825625","164460303"
"255220","SG","KOSDAQ","중견기업부","1245","-15","-1.19","1245","1255","1245","22635","28214490","55722077805","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1710","-30","-1.72","1725","1725","1690","57445","97917585","58289105160","34087196"
"049470","SGA","KOSDAQ","중견기업부","811","-12","-1.46","806","820","794","46316","37336756","47737283939","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","881","-5","-0.56","886","895","850","234211","206332431","47738944344","54187224"
"005090","SGC에너지","KOSPI",,"33800","650","1.96","33200","33800","32850","24198","809610400","496082735200","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","39200","-150","-0.38","39350","39800","38700","4914","192550350","101898244000","2599445"
"001380","SG글로벌","KOSPI",,"1705","-65","-3.67","1795","1795","1700","355917","620926410","76663863815","44964143"
"004060","SG세계물산","KOSPI",,"537","-9","-1.65","540","543","536","388131","208860642","108702203520","202424960"
"001770","SHD","KOSPI",,"35500","-1100","-3.01","36500","36600","35200","7407","265165400","43128169000","1214878"
"002360","SH에너지화학","KOSPI",,"901","-12","-1.31","914","914","900","904720","817204905","100131490730","111133730"
"009160","SIMPAC","KOSPI",,"5160","-120","-2.27","5340","5340","5140","53804","279433420","337616302560","65429516"
"123700","SJM","KOSPI",,"4400","-185","-4.03","4575","4575","4400","21931","97883085","68661551200","15604898"
"025530","SJM홀딩스","KOSPI",,"3895","-30","-0.76","3890","3900","3820","34634","133852315","58167961160","14934008"
"034730","SK","KOSPI",,"203000","-500","-0.25","202000","203500","201000","67810","13735472000","15052313787000","74149329"
"011790","SKC","KOSPI",,"99900","-1600","-1.58","100500","101500","99200","176036","17584971200","3783042970200","37868298"
"018670","SK가스","KOSPI",,"122500","1500","1.24","123000","124500","120000","12060","1478078500","1130704890000","9230244"
"001740","SK네트웍스","KOSPI",,"4060","-45","-1.10","4100","4100","4055","133849","544611265","1007641846820","248187647"
"001745","SK네트웍스우","KOSPI",,"44500","-700","-1.55","45400","45400","44450","462","20605900","5057336000","113648"
"006120","SK디스커버리","KOSPI",,"32450","-350","-1.07","32550","32750","32350","24744","803767650","617778394750","19037855"
"006125","SK디스커버리우","KOSPI",,"29250","50","0.17","29200","29500","29200","207","6056700","39734808750","1358455"
"210980","SK디앤디","KOSPI",,"21050","-500","-2.32","21550","21750","21000","37626","796645800","467102952200","22190164"
"068400","SK렌터카","KOSPI",,"6990","-20","-0.29","7010","7140","6990","30350","212746360","330528021600","47285840"
"395400","SK리츠","KOSPI",,"5300","-90","-1.67","5390","5450","5270","269327","1435060410","1041736618700","196554079"
"302440","SK바이오사이언스","KOSPI",,"83700","-1800","-2.11","84000","84800","83700","106285","8934240600","6426824650200","76784046"
"326030","SK바이오팜","KOSPI",,"72500","-1200","-1.63","72900","73600","72400","47613","3467441600","5677710625000","78313250"
"402340","SK스퀘어","KOSPI",,"35300","200","0.57","35000","35800","34950","232507","8233772850","4993805256300","141467571"
"260870","SK시그넷","KONEX","일반기업부","42900","-200","-0.46","43200","43200","42700","2602","111392000","252107941800","5876642"
"361610","SK아이이테크놀로지","KOSPI",,"59800","-500","-0.83","60000","60200","59300","143990","8603674200","4263596001600","71297592"
