종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","65200","1000","1.56","63200","65700","63200","258990","16801284400","2314436478400","35497492"
"318000","KBG","KOSDAQ","벤처기업부","6320","30","0.48","6220","6320","6180","25959","162166920","52012494000","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1450","0","0.00","1410","1465","1400","174703","249863950","47778729600","32950848"
"105560","KB금융","KOSPI",,"51900","300","0.58","50900","52200","50600","1276764","65999813800","21221757829200","408897068"
"432320","KB스타리츠","KOSPI",,"4525","50","1.12","4475","4525","4465","86103","387864205","458899639625","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","4125","-55","-1.32","4135","4135","4030","38993","158669415","47437500000","11500000"
"002380","KCC","KOSPI",,"231000","-4000","-1.70","232000","233500","230500","19669","4548836500","2052774801000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","6840","-20","-0.29","6790","6840","6700","61562","416129950","146376000000","21400000"
"344820","KCC글라스","KOSPI",,"39200","-100","-0.25","39200","39200","38500","34475","1335905850","626044070400","15970512"
"036670","KCI","KOSDAQ","우량기업부","9240","30","0.33","9210","9270","9150","14017","129314340","104134800000","11270000"
"009070","KCTC","KOSPI",,"4750","20","0.42","4710","4780","4660","35466","167948470","142500000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2925","0","0.00","2850","2940","2830","32848","95365415","65622316500","22434980"
"112190","KC산업","KONEX","일반기업부","3245","-15","-0.46","3105","3385","3105","315","1023135","23121445985","7125253"
"119650","KC코트렐","KOSPI",,"2165","-25","-1.14","2135","2195","2130","146252","316402730","38104987240","17600456"
"044180","KD","KOSDAQ","중견기업부","831","-2","-0.24","821","831","800","36312","29632625","20649220671","24848641"
"092220","KEC","KOSPI",,"2285","-35","-1.51","2275","2310","2275","533159","1221238885","330783777185","144763141"
"151860","KG ETS","KOSDAQ","우량기업부","10150","-200","-1.93","10000","10250","10000","211024","2135324650","365400000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","5980","-120","-1.97","5970","6020","5950","62271","372104390","232176896640","38825568"
"016380","KG스틸","KOSPI",,"8060","-120","-1.47","7960","8140","7960","321853","2590071540","806071709820","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","12700","-350","-2.68","12900","12950","12700","100349","1284468650","354386311800","27904434"
"001390","KG케미칼","KOSPI",,"22300","-500","-2.19","22250","22700","22000","69608","1550854300","309213940800","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","539","2","0.37","525","560","523","13619882","7387674817","66631466209","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","293","0","0.00","290","295","283","923154","266635044","46868227846","159959822"
"033180","KH 필룩스","KOSPI",,"939","-5","-0.53","934","943","923","1185151","1105673388","150474670185","160249915"
"060720","KH바텍","KOSDAQ","중견기업부","15500","250","1.64","14800","15800","14700","389677","6004453700","367000351000","23677442"
"001940","KISCO홀딩스","KOSPI",,"15400","-250","-1.60","15400","15550","15250","15835","243568650","249116252000","16176380"
"058400","KNN","KOSDAQ","우량기업부","905","-8","-0.88","904","912","902","161536","146595374","119848896600","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","5710","-180","-3.06","5810","5870","5590","1571197","9008656130","85650000000","15000000"
"025000","KPX케미칼","KOSPI",,"50600","-100","-0.20","50200","51400","49900","1057","53565650","244904000000","4840000"
"092230","KPX홀딩스","KOSPI",,"56700","400","0.71","55900","56700","55700","1262","70926400","239537428200","4224646"
"000040","KR모터스","KOSPI",,"570","1","0.18","567","570","563","92375","52280117","54798925050","96138465"
"044450","KSS해운","KOSPI",,"9400","-90","-0.95","9450","9540","9390","10902","102754700","217007272000","23085880"
"030200","KT","KOSPI",,"36300","-350","-0.95","36400","36700","36300","632006","23053174600","9478358630400","261111808"
"033780","KT&G","KOSPI",,"97500","-700","-0.71","98200","98400","97100","506988","49503986050","13386018457500","137292497"
"058850","KTcs","KOSPI",,"2320","-20","-0.85","2325","2330","2305","22958","53106010","99029200000","42685000"
"058860","KTis","KOSPI",,"2540","-15","-0.59","2525","2545","2510","34128","86415240","88397080000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5430","-10","-0.18","5410","5450","5370","27426","148248600","140844599760","25938232"
"122450","KX","KOSDAQ","중견기업부","5750","-100","-1.71","5760","5810","5540","108142","610606910","260681793000","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1300","-30","-2.26","1305","1320","1295","143524","186879280","67116459800","51628046"
"093050","LF","KOSPI",,"16200","200","1.25","15800","16450","15700","45416","736875550","473688000000","29240000"
"003550","LG","KOSPI",,"80000","-200","-0.25","79800","80500","79200","226500","18109571200","12584079440000","157300993"
"034220","LG디스플레이","KOSPI",,"13400","-500","-3.60","13550","13700","13300","2018071","27125450000","4794730380000","357815700"
"051900","LG생활건강","KOSPI",,"693000","4000","0.58","680000","700000","676000","43404","30025104000","10823410521000","15618197"
"051905","LG생활건강우","KOSPI",,"313000","8000","2.62","302000","313000","299000","31761","9871320500","657205161000","2099697"
"373220","LG에너지솔루션","KOSPI",,"485500","-500","-0.10","476500","489500","476500","312213","151208489500","113607000000000","234000000"
"003555","LG우","KOSPI",,"61900","-400","-0.64","62000","62300","61700","1607","99490500","187038278000","3021620"
"032640","LG유플러스","KOSPI",,"11700","-250","-2.09","11900","11900","11700","776841","9123921550","5108352923700","436611361"
"011070","LG이노텍","KOSPI",,"280500","-6000","-2.09","279500","282000","278000","213739","60103417000","6638623513500","23667107"
"066570","LG전자","KOSPI",,"87200","-1500","-1.69","87000","87900","85800","625891","54486561900","14270089380800","163647814"
"066575","LG전자우","KOSPI",,"42500","-350","-0.82","42150","42500","41700","80742","3414243500","730404660000","17185992"
"037560","LG헬로비전","KOSPI",,"4910","-150","-2.96","4950","4995","4910","283504","1400732735","380264107150","77446865"
"051910","LG화학","KOSPI",,"645000","2000","0.31","637000","649000","630000","176864","113360528000","45532061235000","70592343"
"051915","LG화학우","KOSPI",,"305000","4000","1.33","297000","305000","294000","22900","6877637500","2345084000000","7688800"
"079550","LIG넥스원","KOSPI",,"87800","-2700","-2.98","89500","91400","87600","151305","13455652000","1931600000000","22000000"
"006260","LS","KOSPI",,"71700","1500","2.14","69400","72800","69200","170853","12266391300","2308740000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"56500","-300","-0.53","56200","58000","56100","109510","6241198400","1695000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2550","-15","-0.58","2550","2550","2510","12460","31551610","200947690800","78803016"
"229640","LS전선아시아","KOSPI",,"7690","-80","-1.03","7670","7770","7630","80652","620673350","235505319510","30624879"
"108320","LX세미콘","KOSPI",,"80600","-2000","-2.42","80900","81800","80500","123466","9983595500","1310902580000","16264300"
"001120","LX인터내셔널","KOSPI",,"39750","-500","-1.24","39300","40050","39300","208268","8262076070","1540710000000","38760000"
"108670","LX하우시스","KOSPI",,"34050","450","1.34","33050","34050","32850","21343","712560550","305349163500","8967670"
"108675","LX하우시스우","KOSPI",,"17150","100","0.59","16900","17150","16800","2254","38244100","17704459500","1032330"
"383800","LX홀딩스","KOSPI",,"8980","-130","-1.43","9050","9080","8970","142073","1280727620","685000596200","76280690"
"38380K","LX홀딩스1우","KOSPI",,"11400","-200","-1.72","11600","11600","11300","762","8707650","16704249000","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","7190","60","0.84","6930","7210","6880","1518673","10702185470","159844628800","22231520"
"023150","MH에탄올","KOSPI",,"8120","-120","-1.46","8190","8190","8070","12043","97828430","59913631120","7378526"
"035420","NAVER","KOSPI",,"180500","-2000","-1.10","178000","182500","177500","913806","164591967000","29610859842500","164049085"
"160550","NEW","KOSDAQ","중견기업부","7300","-120","-1.62","7250","7370","7150","201041","1460663220","203714573800","27906106"
"053290","NE능률","KOSDAQ","중견기업부","4180","-10","-0.24","4110","4220","4080","41057","170365040","69079963260","16526307"
"181710","NHN","KOSPI",,"24900","-300","-1.19","24750","24900","24400","45612","1124828300","896828230200","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6430","-190","-2.87","6450","6580","6420","71569","462819760","95341146500","14827550"
"060250","NHN한국사이버결제","KOSDAQ GLOBAL","우량기업부","13800","-350","-2.47","13950","14050","13600","407902","5623024100","554216431800","40160611"
"400760","NH올원리츠","KOSPI",,"3360","70","2.13","3250","3370","3245","152057","504084410","141792000000","42200000"
"005940","NH투자증권","KOSPI",,"9470","-50","-0.53","9480","9540","9450","353255","3352002330","3140876271870","331665921"
"005945","NH투자증권우","KOSPI",,"9470","-10","-0.11","9480","9480","9400","17556","165655650","178708066960","18870968"
"338100","NH프라임리츠","KOSPI",,"4010","-40","-0.99","4050","4050","3990","33864","135578380","74826600000","18660000"
"034310","NICE","KOSPI",,"13600","0","0.00","13450","13650","13400","29854","404168050","515199280000","37882300"
"030190","NICE평가정보","KOSDAQ GLOBAL","우량기업부","12800","-200","-1.54","12800","13000","12700","211291","2715790784","777149696000","60714820"
"008260","NI스틸","KOSPI",,"4340","-50","-1.14","4335","4375","4270","88222","380075435","124124507780","28600117"
"004250","NPC","KOSPI",,"6630","-120","-1.78","6670","6700","6610","127595","847135180","243453600000","36720000"
"004255","NPC우","KOSPI",,"3540","10","0.28","3530","3540","3480","4975","17461160","18691200000","5280000"
"010060","OCI","KOSPI",,"90800","-1100","-1.20","90000","91500","90000","226816","20585462700","2165522886800","23849371"
"178920","PI첨단소재","KOSPI",,"31250","-300","-0.95","31050","31750","30650","69947","2190229200","917697562500","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","8920","80","0.90","8690","9200","8680","554386","4990678290","89200000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"279000","-4500","-1.59","279000","281000","277000","360911","100688726000","23595373170000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","25600","50","0.20","25150","26100","25150","239962","6161016350","685732710400","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","13100","-100","-0.76","12900","13450","12750","52939","696752850","107389830700","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3825","-45","-1.16","3870","3870","3780","24807","94302740","44766732825","11703721"
"010950","S-Oil","KOSPI",,"88300","200","0.23","86500","88600","86200","240937","21173106568","9941060533600","112582792"
"010955","S-Oil우","KOSPI",,"60100","200","0.33","58500","60200","58500","17047","1020038700","241717812700","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","22700","-300","-1.30","22700","23800","22600","422224","9739518950","195014111000","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1135","-30","-2.58","1140","1145","1125","462956","525927405","183945562625","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","3860","-10","-0.26","3870","3875","3710","8935","34077405","92842804400","24052540"
"034120","SBS","KOSPI",,"35100","-100","-0.28","34300","35400","34050","15420","536728700","640665628200","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","5770","-30","-0.52","5720","5860","5690","135993","781477670","123844712350","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","1085","-35","-3.13","1110","1110","1075","369601","402081540","192190518030","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","3915","65","1.69","4095","4165","3900","5465097","21988195575","138982500000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1920","-25","-1.29","1920","1935","1900","247738","474354355","107849877120","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4340","-100","-2.25","4350","4385","4335","363459","1582424135","713757715020","164460303"
"255220","SG","KOSDAQ","중견기업부","1260","0","0.00","1255","1270","1240","31900","39978960","56393428140","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1740","-25","-1.42","1760","1760","1725","28327","49277140","59311721040","34087196"
"049470","SGA","KOSDAQ","중견기업부","823","10","1.23","813","840","757","180097","146147525","48443630927","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","886","-16","-1.77","893","982","880","2572385","2428049756","48009880464","54187224"
"005090","SGC에너지","KOSPI",,"33150","-100","-0.30","33050","33700","32750","23000","764288700","486542682600","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","39350","-850","-2.11","39800","40100","39000","8630","339845050","102288160750","2599445"
"001380","SG글로벌","KOSPI",,"1770","0","0.00","1745","1805","1745","465823","828184245","79586533110","44964143"
"004060","SG세계물산","KOSPI",,"546","-2","-0.36","540","546","537","358616","193794716","110524028160","202424960"
"001770","SHD","KOSPI",,"36600","-750","-2.01","37100","37550","36150","8129","299530550","44464534800","1214878"
"002360","SH에너지화학","KOSPI",,"913","-6","-0.65","914","920","909","667056","609481738","101465095490","111133730"
"009160","SIMPAC","KOSPI",,"5280","-240","-4.35","5470","5480","5230","111592","595176920","345467844480","65429516"
"123700","SJM","KOSPI",,"4585","-70","-1.50","4610","4940","4515","51927","243317565","71548457330","15604898"
"025530","SJM홀딩스","KOSPI",,"3925","-105","-2.61","3990","4005","3880","70627","276276685","58615981400","14934008"
"034730","SK","KOSPI",,"203500","500","0.25","201500","203500","200500","110334","22339319000","15089388451500","74149329"
"011790","SKC","KOSPI",,"101500","-500","-0.49","100000","102000","99700","115883","11661461900","3843632247000","37868298"
"018670","SK가스","KOSPI",,"121000","2500","2.11","118500","122500","118000","8421","1021416500","1116859524000","9230244"
"001740","SK네트웍스","KOSPI",,"4105","30","0.74","4060","4105","4035","279427","1138578580","1018810290935","248187647"
"001745","SK네트웍스우","KOSPI",,"45200","-350","-0.77","45500","45500","44750","280","12667300","5136889600","113648"
"006120","SK디스커버리","KOSPI",,"32800","450","1.39","31800","32800","31800","23740","766022250","624441644000","19037855"
"006125","SK디스커버리우","KOSPI",,"29200","0","0.00","29200","29350","29000","1432","41733350","39666886000","1358455"
"210980","SK디앤디","KOSPI",,"21550","100","0.47","21050","21550","21050","15282","325034100","478198034200","22190164"
"068400","SK렌터카","KOSPI",,"7010","-60","-0.85","7030","7040","7000","13882","97339580","331473738400","47285840"
"395400","SK리츠","KOSPI",,"5390","200","3.85","5190","5640","5080","4801238","26029837040","1059426485810","196554079"
"302440","SK바이오사이언스","KOSPI",,"85500","-100","-0.12","83500","85500","82100","302516","25344411100","6565035933000","76784046"
"326030","SK바이오팜","KOSPI",,"73700","-1000","-1.34","74100","74200","73000","74535","5490619400","5771686525000","78313250"
"402340","SK스퀘어","KOSPI",,"35100","-200","-0.57","34800","35300","34650","495420","17350272850","4965511742100","141467571"
"260870","SK시그넷","KONEX","일반기업부","43100","50","0.12","42100","44450","42100","1491","64537500","253283270200","5876642"
"361610","SK아이이테크놀로지","KOSPI",,"60300","-500","-0.82","59500","60700","58800","350612","20977617800","4299244797600","71297592"
