종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"130500","GH신소재","KOSDAQ","중견기업부","4500","290","6.89","4275","4695","4275","2627906","11937533650","65452734000","14545052"
"114090","GKL","KOSPI",,"18200","250","1.39","18050","18250","17650","161672","2907395500","1125773194000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2400","-15","-0.62","2460","2460","2385","16979","40809990","161700000000","67375000"
"078930","GS","KOSPI",,"45700","-50","-0.11","46000","46000","45500","91832","4200676250","4246232774600","92915378"
"083450","GST","KOSDAQ","우량기업부","20350","-500","-2.40","20900","21100","20250","41337","847470050","189616110750","9317745"
"006360","GS건설","KOSPI",,"22400","350","1.59","22300","22600","21900","707421","15763759750","1917025376000","85581490"
"001250","GS글로벌","KOSPI",,"2355","5","0.21","2365","2380","2345","275446","649907880","194367014220","82533764"
"007070","GS리테일","KOSPI",,"28950","200","0.70","29100","29150","28750","82862","2401972050","3031583841900","104717922"
"078935","GS우","KOSPI",,"35700","-150","-0.42","35850","36050","35700","3034","108686200","63718288200","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","12800","-300","-2.29","13100","13300","12750","57169","739066450","214017190400","16720093"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1990","5","0.25","1985","1995","1970","180913","358224475","157190947740","78990426"
"012630","HDC","KOSPI",,"5660","0","0.00","5610","5690","5610","38096","214840620","338138140860","59741721"
"039570","HDC랩스","KOSPI",,"7630","-190","-2.43","7940","7940","7630","16093","124716450","198056495630","25957601"
"089470","HDC현대EP","KOSPI",,"4065","75","1.88","4000","4070","3955","18306","73569165","129673500000","31900000"
"294870","HDC현대산업개발","KOSPI",,"10100","0","0.00","10250","10250","10050","112914","1143896000","665664033000","65907330"
"267250","HD현대","KOSPI",,"65000","800","1.25","64900","65200","64600","108593","7052654600","5134550525000","78993085"
"097230","HJ중공업","KOSPI",,"4000","0","0.00","3930","4040","3880","75733","297484075","333097124000","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","벤처기업부","38850","250","0.65","39000","39150","38550","45188","1756766850","1122939786150","28904499"
"014790","HL D&I","KOSPI",,"2880","-20","-0.69","2880","2925","2850","56500","162807750","109032770880","37858601"
"028300","HLB","KOSDAQ","중견기업부","30950","-400","-1.28","31300","31400","30450","508459","15760218400","3308662736950","106903481"
"003580","HLB글로벌","KOSPI",,"6230","-80","-1.27","6310","6360","6230","136286","854350590","263946671660","42367042"
"343090","HLB사이언스","KONEX","일반기업부","2460","10","0.41","2600","2600","2450","1170","2908315","28440460980","11561163"
"067630","HLB생명과학","KOSDAQ","중견기업부","10900","50","0.46","10800","10950","10650","322161","3490007700","1053858532100","96684269"
"047920","HLB제약","KOSDAQ","기술성장기업부","11250","-300","-2.60","11550","11550","11250","166789","1893038650","313550437500","27871150"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","10850","-100","-0.91","10950","11050","10700","98428","1071583250","341564217050","31480573"
"204320","HL만도","KOSPI",,"43300","-1050","-2.37","44400","44450","43100","188435","8211233050","2033243296000","46957120"
"060980","HL홀딩스","KOSPI",,"31350","100","0.32","31300","31500","31100","15838","495795850","328299394500","10472070"
"011200","HMM","KOSPI",,"21500","-150","-0.69","21900","21900","21250","1196902","25817250300","10514349164000","489039496"
"403870","HPSP","KOSDAQ","중견기업부","56700","-700","-1.22","58000","58400","56600","51884","2976773600","1139625433800","20099214"
"036640","HRS","KOSDAQ","우량기업부","5670","130","2.35","5540","5740","5490","114055","644956840","92731716000","16354800"
"082740","HSD엔진","KOSPI",,"7510","110","1.49","7460","7620","7330","291819","2187479520","537295394940","71543994"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2000","-5","-0.25","2005","2005","2000","38567","77146785","10340000000","5170000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2465","25","1.02","2440","2495","2405","162289","396806160","8405650000","3410000"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2375","0","0.00","0","0","0","0","0","6460000000","2720000"
"424760","IBKS제18호스팩","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","9031050000","4230000"
"426550","IBKS제19호스팩","KOSDAQ","SPAC(소속부없음)","2060","0","0.00","2060","2065","2035","3339","6862900","10464800000","5080000"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2035","0","0.00","2035","2035","2025","27719","56238225","8770850000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2035","0","0.00","2030","2035","2030","18540","37644805","8567350000","4210000"
"003560","IHQ","KOSPI",,"471","-11","-2.28","482","487","466","2126653","1005773536","100839050208","214095648"
"095340","ISC","KOSDAQ","우량기업부","32400","0","0.00","32850","32850","32100","60361","1960503350","563742860400","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","2570","0","0.00","0","0","0","0","0","63350158190","24649867"
"175330","JB금융지주","KOSPI",,"8400","0","0.00","8390","8430","8360","404104","3392572600","1654656309600","196982894"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","3625","65","1.83","3565","3685","3510","28464","102095715","126894999125","35005517"
"234080","JW생명과학","KOSPI",,"12300","200","1.65","12200","12400","12100","19357","237634100","194765014200","15834554"
"067290","JW신약","KOSDAQ","중견기업부","3775","190","5.30","3620","3985","3605","3853732","14704828725","174131074675","46127437"
"001060","JW중외제약","KOSPI",,"20200","1350","7.16","19100","20350","19100","231879","4613000600","447997236200","22178081"
"001067","JW중외제약2우B","KOSPI",,"66200","200","0.30","66600","66600","66200","2","132800","13240000000","200000"
"001065","JW중외제약우","KOSPI",,"34700","-100","-0.29","34800","34800","34400","426","14704850","11300228500","325655"
"096760","JW홀딩스","KOSPI",,"3130","70","2.29","3060","3150","3035","55643","171821005","220491929780","70444706"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","66200","-100","-0.15","67200","67200","64500","245824","16232908700","2349933970400","35497492"
"318000","KBG","KOSDAQ","벤처기업부","6120","0","0.00","6120","6170","6000","38467","233702330","50366529000","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1410","20","1.44","1390","1435","1390","171593","241665725","46460695680","32950848"
"105560","KB금융","KOSPI",,"52300","-600","-1.13","53000","53000","52100","911495","47846309200","21385316656400","408897068"
"432320","KB스타리츠","KOSPI",,"4440","-25","-0.56","4485","4500","4405","28017","123828055","450279425400","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","3900","-70","-1.76","3915","3940","3855","47831","186542580","44850000000","11500000"
"002380","KCC","KOSPI",,"221500","-5000","-2.21","227000","227500","220000","35751","7945994500","1968353326500","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","6820","130","1.94","6690","7140","6620","421917","2937073270","145948000000","21400000"
"344820","KCC글라스","KOSPI",,"37950","-50","-0.13","37800","38250","37550","22191","838356900","606080930400","15970512"
"036670","KCI","KOSDAQ","우량기업부","9060","20","0.22","9040","9160","9000","13700","124060030","102106200000","11270000"
"009070","KCTC","KOSPI",,"4600","-100","-2.13","4650","4735","4595","108453","502298825","138000000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2740","-145","-5.03","2820","2880","2740","63948","177763005","61471845200","22434980"
"112190","KC산업","KONEX","일반기업부","3165","-90","-2.76","3390","3390","3150","4820","15216010","22551425745","7125253"
"119650","KC코트렐","KOSPI",,"2010","-145","-6.73","2190","2190","1985","306991","623877890","35376916560","17600456"
"044180","KD","KOSDAQ","중견기업부","815","14","1.75","801","826","801","109677","88511485","20251642415","24848641"
"092220","KEC","KOSPI",,"2115","-55","-2.53","2180","2185","2095","1170688","2480541315","306174043215","144763141"
"151860","KG ETS","KOSDAQ","우량기업부","10100","0","0.00","10200","10250","10000","178301","1805131550","363600000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","6110","10","0.16","6080","6130","6020","56959","346111800","237224220480","38825568"
"016380","KG스틸","KOSPI",,"7850","20","0.26","7850","7950","7780","246663","1942125390","785069841450","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","12800","50","0.39","12800","12900","12600","121080","1547522150","357176755200","27904434"
"001390","KG케미칼","KOSPI",,"21750","0","0.00","21750","22100","21650","46987","1025237150","301587588000","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","525","-1","-0.19","540","545","521","6175127","3275051077","64900778775","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","277","0","0.00","283","283","271","596244","164262237","44308870694","159959822"
"033180","KH 필룩스","KOSPI",,"840","-36","-4.11","876","880","840","2073204","1760670202","143892925680","171301102"
"060720","KH바텍","KOSDAQ","중견기업부","14450","-350","-2.36","14950","15000","14350","235070","3423958800","342139036900","23677442"
"001940","KISCO홀딩스","KOSPI",,"15900","300","1.92","15500","16400","15500","13070","208966650","257204442000","16176380"
"058400","KNN","KOSDAQ","우량기업부","905","-1","-0.11","906","910","905","45535","41288184","119848896600","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","5090","-140","-2.68","5260","5550","4995","2286117","12090025055","76350000000","15000000"
"025000","KPX케미칼","KOSPI",,"51200","300","0.59","51400","51400","50300","1932","98577200","247808000000","4840000"
"092230","KPX홀딩스","KOSPI",,"56100","400","0.72","55700","56200","55300","792","44155700","237002640600","4224646"
"000040","KR모터스","KOSPI",,"551","3","0.55","546","561","546","71080","39170475","52972294215","96138465"
"044450","KSS해운","KOSPI",,"9420","0","0.00","9490","9490","9330","12686","119040790","217468989600","23085880"
"030200","KT","KOSPI",,"35800","50","0.14","35850","36100","35450","517776","18563616250","9347802726400","261111808"
"033780","KT&G","KOSPI",,"97100","-500","-0.51","98100","98200","97000","262218","25566012020","13331101458700","137292497"
"058850","KTcs","KOSPI",,"2325","20","0.87","2295","2340","2295","71410","165612340","99242625000","42685000"
"058860","KTis","KOSPI",,"2510","0","0.00","2500","2545","2490","21459","53961455","87353020000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5320","10","0.19","5330","5350","5270","31222","165844670","137991394240","25938232"
"122450","KX","KOSDAQ","중견기업부","5760","-40","-0.69","5810","5910","5750","24499","142911430","261135152640","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1270","10","0.79","1270","1290","1265","156633","199587880","65567618420","51628046"
"093050","LF","KOSPI",,"16050","150","0.94","15850","16100","15750","20736","330720500","469302000000","29240000"
"003550","LG","KOSPI",,"79000","200","0.25","79800","80400","78800","68650","5454286300","12426778447000","157300993"
"034220","LG디스플레이","KOSPI",,"12700","-300","-2.31","13000","13150","12600","1384153","17609064550","4544259390000","357815700"
"051900","LG생활건강","KOSPI",,"693000","5000","0.73","690000","699000","687000","29921","20704025000","10823410521000","15618197"
"051905","LG생활건강우","KOSPI",,"308500","6000","1.98","303000","311000","303000","9489","2915842500","647756524500","2099697"
"373220","LG에너지솔루션","KOSPI",,"477000","-10500","-2.15","489500","493000","475000","244350","117580716000","111618000000000","234000000"
"003555","LG우","KOSPI",,"61900","0","0.00","61700","62100","61700","1475","91371800","187038278000","3021620"
"032640","LG유플러스","KOSPI",,"11500","-100","-0.86","11650","11650","11450","428110","4923420050","5021030651500","436611361"
"011070","LG이노텍","KOSPI",,"276500","-1000","-0.36","278500","279000","272500","140226","38799670500","6543955085500","23667107"
"066570","LG전자","KOSPI",,"85900","-200","-0.23","86700","86800","85000","255814","21965720000","14057347222600","163647814"
"066575","LG전자우","KOSPI",,"41500","100","0.24","41200","41650","40800","18425","758844050","713218668000","17185992"
"037560","LG헬로비전","KOSPI",,"4695","-25","-0.53","4730","4865","4670","246547","1166294685","363613031175","77446865"
"051910","LG화학","KOSPI",,"620000","-11000","-1.74","627000","636000","618000","98514","61344322000","43767252660000","70592343"
"051915","LG화학우","KOSPI",,"296500","-7000","-2.31","305000","308500","295500","19801","5909986000","2279729200000","7688800"
"079550","LIG넥스원","KOSPI",,"90400","400","0.44","90800","91900","89900","113129","10281185700","1988800000000","22000000"
"006260","LS","KOSPI",,"73900","1800","2.50","72500","74300","72300","140253","10340102500","2379580000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"58600","1000","1.74","58300","59400","57400","122112","7194452700","1758000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2410","-20","-0.82","2430","2435","2395","31103","74821600","189915268560","78803016"
"229640","LS전선아시아","KOSPI",,"7600","0","0.00","7600","7680","7550","58375","444147830","232749080400","30624879"
"108320","LX세미콘","KOSPI",,"78300","-300","-0.38","79300","79400","77800","71169","5577528200","1273494690000","16264300"
"001120","LX인터내셔널","KOSPI",,"40650","800","2.01","40200","40700","40000","193547","7833336050","1575594000000","38760000"
"108670","LX하우시스","KOSPI",,"32300","-350","-1.07","32700","33200","32200","12155","393253450","289655741000","8967670"
"108675","LX하우시스우","KOSPI",,"17000","-250","-1.45","17250","17250","16900","1270","21524000","17549610000","1032330"
"383800","LX홀딩스","KOSPI",,"8910","100","1.14","8820","8940","8820","73239","651366790","679660947900","76280690"
"38380K","LX홀딩스1우","KOSPI",,"11350","50","0.44","11300","11450","11150","349","3949800","16630984750","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","7610","-90","-1.17","7600","7770","7500","1087288","8243035670","169181867200","22231520"
"023150","MH에탄올","KOSPI",,"8060","120","1.51","7950","8070","7940","12154","97516270","59470919560","7378526"
"035420","NAVER","KOSPI",,"180000","-500","-0.28","182500","183000","180000","302976","54874474000","29528835300000","164049085"
"160550","NEW","KOSDAQ","중견기업부","8840","370","4.37","8630","9050","8310","2298465","20012303790","246689977040","27906106"
"053290","NE능률","KOSDAQ","중견기업부","3950","10","0.25","3945","4010","3900","36908","145634550","65278912650","16526307"
"181710","NHN","KOSPI",,"25100","550","2.24","24600","25350","24500","37115","924591800","904031669800","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6260","80","1.29","6200","6270","6060","70786","435909230","92820463000","14827550"
"060250","NHN한국사이버결제","KOSDAQ GLOBAL","우량기업부","13400","100","0.75","13450","13500","13200","237040","3165200950","538152187400","40160611"
"400760","NH올원리츠","KOSPI",,"3300","5","0.15","3325","3325","3275","129662","426873080","139260000000","42200000"
"005940","NH투자증권","KOSPI",,"9540","40","0.42","9560","9570","9500","250489","2388650150","3164092886340","331665921"
"005945","NH투자증권우","KOSPI",,"9440","40","0.43","9450","9460","9400","32668","308054370","178141937920","18870968"
"338100","NH프라임리츠","KOSPI",,"4060","45","1.12","4035","4060","3970","16408","65585325","75759600000","18660000"
"034310","NICE","KOSPI",,"13600","0","0.00","13600","13600","13500","26567","360342750","515199280000","37882300"
"030190","NICE평가정보","KOSDAQ GLOBAL","우량기업부","13100","300","2.34","12950","13150","12900","84999","1111082450","795364142000","60714820"
"008260","NI스틸","KOSPI",,"4320","35","0.82","4255","4335","4250","81386","349418440","123552505440","28600117"
"004250","NPC","KOSPI",,"6190","-60","-0.96","6270","6360","6160","113464","706675020","227296800000","36720000"
"004255","NPC우","KOSPI",,"3410","-30","-0.87","3435","3440","3385","4686","15937980","18004800000","5280000"
"010060","OCI","KOSPI",,"88400","-300","-0.34","89300","89600","88100","146457","13007042400","2108284396400","23849371"
"178920","PI첨단소재","KOSPI",,"29850","-300","-1.00","30500","30650","29750","51880","1562460850","876584711700","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","8230","70","0.86","8130","8350","8040","189296","1558468980","82300000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"287500","6500","2.31","283000","293500","282500","470239","135739159000","24314228625000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","24200","-200","-0.82","24750","25050","24200","71126","1746515050","648231702800","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","12700","-300","-2.31","13000","13100","12650","39834","507367150","104110751900","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3710","-25","-0.67","3705","3745","3670","15342","56759625","43420804910","11703721"
"010950","S-Oil","KOSPI",,"87400","600","0.69","87100","87600","86600","146141","12726971000","9839736020800","112582792"
"010955","S-Oil우","KOSPI",,"58200","-400","-0.68","58800","59100","58100","9491","555357800","234076151400","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","27000","450","1.69","26950","29650","25850","2545838","70125831200","231955110000","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1085","-25","-2.25","1115","1125","1080","1274131","1395367945","175842233875","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","3715","60","1.64","3690","3720","3650","7297","26918645","89355186100","24052540"
"034120","SBS","KOSPI",,"36200","850","2.40","35650","36300","35100","40658","1460713700","660743468400","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","5930","220","3.85","5740","5940","5680","128361","751942520","127278881150","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","1015","-5","-0.49","1020","1060","1000","635125","642806175","179791129770","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","4080","-250","-5.77","4085","4215","4035","3707549","15218884880","144840000000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1800","-40","-2.17","1860","1885","1800","387948","706982780","101109259800","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4240","-45","-1.05","4345","4355","4230","338878","1446664810","697311684720","164460303"
"255220","SG","KOSDAQ","중견기업부","1155","-35","-2.94","1165","1185","1150","140009","163227710","51693975795","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1660","-15","-0.90","1665","1685","1645","51569","85762635","56584745360","34087196"
"049470","SGA","KOSDAQ","중견기업부","795","-8","-1.00","803","807","790","93984","75065814","46795487955","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","854","-18","-2.06","868","877","853","165604","142644701","46275889296","54187224"
"005090","SGC에너지","KOSPI",,"33900","-800","-2.31","34800","34900","33900","43707","1496168800","497550435600","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","38950","550","1.43","38500","39150","38050","6606","255274600","101248382750","2599445"
"001380","SG글로벌","KOSPI",,"1700","10","0.59","1695","1715","1675","101448","171816750","76439043100","44964143"
"004060","SG세계물산","KOSPI",,"528","0","0.00","530","532","523","361136","190641304","106880378880","202424960"
"001770","SHD","KOSPI",,"34750","-300","-0.86","34800","36100","34450","5381","187636550","42217010500","1214878"
"002360","SH에너지화학","KOSPI",,"893","5","0.56","895","900","889","539333","481050827","99242420890","111133730"
"009160","SIMPAC","KOSPI",,"5070","-20","-0.39","5090","5160","5050","44765","227682670","331727646120","65429516"
"123700","SJM","KOSPI",,"4285","105","2.51","4180","4310","4165","23920","100903530","66866987930","15604898"
"025530","SJM홀딩스","KOSPI",,"3735","-90","-2.35","3780","3815","3720","55408","207702515","55778519880","14934008"
"034730","SK","KOSPI",,"199500","-1000","-0.50","201500","201500","198500","103143","20611922000","14792791135500","74149329"
"011790","SKC","KOSPI",,"93700","-2600","-2.70","97200","97600","93500","192063","18184319600","3548259522600","37868298"
"018670","SK가스","KOSPI",,"124000","5000","4.20","120000","124000","119500","11740","1440989500","1144550256000","9230244"
"001740","SK네트웍스","KOSPI",,"4055","25","0.62","4060","4060","4010","126883","511708200","1006400908585","248187647"
"001745","SK네트웍스우","KOSPI",,"44800","400","0.90","44450","46500","44400","1034","47110600","5091430400","113648"
"006120","SK디스커버리","KOSPI",,"32250","50","0.16","32200","32300","31950","16361","526386000","613970823750","19037855"
"006125","SK디스커버리우","KOSPI",,"29250","-50","-0.17","29350","29350","29050","553","16128500","39734808750","1358455"
"210980","SK디앤디","KOSPI",,"21200","500","2.42","20750","21300","20500","35115","737683700","470431476800","22190164"
"068400","SK렌터카","KOSPI",,"6910","-30","-0.43","6940","6980","6900","7247","50129890","326745154400","47285840"
"395400","SK리츠","KOSPI",,"5370","50","0.94","5320","5430","5290","228874","1224683090","1055495404230","196554079"
"302440","SK바이오사이언스","KOSPI",,"81700","500","0.62","82400","82900","81200","104091","8531253300","6273256558200","76784046"
"326030","SK바이오팜","KOSPI",,"71600","-100","-0.14","71900","72300","71100","40892","2926358300","5607228700000","78313250"
"402340","SK스퀘어","KOSPI",,"34750","0","0.00","35050","35050","34500","173562","6018641990","4915998092250","141467571"
"260870","SK시그넷","KONEX","일반기업부","42200","-50","-0.12","42400","42800","42200","4730","200703500","247994292400","5876642"
"361610","SK아이이테크놀로지","KOSPI",,"56800","-800","-1.39","58100","58500","56500","213750","12190239200","4049703225600","71297592"
"03473K","SK우","KOSPI",,"174500","-500","-0.29","176000","176000","173500","512","89539500","98790557500","566135"
